labels,name,theme,동영상 제목,댓글,댓글 작성일,PRO
0,메이플,사운드,공부할 때 듣기 좋은 메이플스토리 명곡 BGM 23선 피아노 모음 Ⅲ Maplestory BGM 23 song Piano Compilation,이거 벌써 왜 4년전?? 항상 듣고 있어요 감사해요 (*^ω^*),2023-05-15T12:32:21Z,이거 벌써 왜 4년전   항상 듣고 있어요 감사해요        
0,로스트아크,사운드,오케스트라 온라인 합주로 탄생한.. 로스트아크 게임음악 편곡대회 로스트아크,본보야지에서 스피커의 볼륨이 올라갔다.기에나의 바다에서 화면이 전체화면이 되었다.별빛등대의 섬에서 입을 틀어막았다.그리고...용기의 노래에서 나는 영광의 루테란을 부르짖었다,2023-07-25T23:34:04Z,본보야지에서 스피커의 볼륨이 올라갔다  기에나의 바다에서 화면이 전체화면이 되었다  별빛등대의 섬에서 입을 틀어막았다  그리고   용기의 노래에서 나는 영광의 루테란을 부르짖었다
0,메이플,그래픽,[인벤] 메이플스토리2 의상 디자인 특강,옛날:메소면 충분해!현재:메럿이면 충분해!,2017-11-01T06:13:06Z,옛날 메소면 충분해  현재 메럿이면 충분해 
0,제2의나라,조작,전설의 고대마인 도전 모드 패턴 및 최대 데미지 공략! [테일이의 제2의나라],이마젠 뿐만 아니라 모든 스킬 다 수동으로 하시는건가요ㅕ..?? 오토로 해도 무관하겠죠?,2021-08-11T04:57:56Z,이마젠 뿐만 아니라 모든 스킬 다 수동으로 하시는건가요ㅕ     오토로 해도 무관하겠죠 
0,메이플,게임성,[한자] 『메이플스토리 스토리』 핵심 요약 (시즌1 검은마법사 ~ 시즌2 제른 다르모어의 정체까지) [메이플스토리],서프라이즈 식 지렸다,2023-08-06T01:55:11Z,서프라이즈 식 지렸다
0,제2의나라,그래픽,"제2의나라 4젠 골드작 녹즙 1개당 50만골드, 크필 팁",주먹 쓰는 방법은 없나요?,2022-04-15T14:35:42Z,주먹 쓰는 방법은 없나요 
0,메이플,그래픽,[메이플 딘썽] 🐭경자년(흰 쥐의 해) 기념 '나 귀엽쥐?'세트 도트찍기! 딘라벨 15기🐭,이분을 도트팀으로... 제발ㅠ,2020-02-18T18:51:36Z,이분을 도트팀으로    제발
0,리니지,BM,[렌] [리니지M] 드디어...ㅠㅠ 미친 무과금 형님에게 벌어진 감동실화... (5년의 노력이 빛을 보는 순간),사이꾼들 무과금 어떻게 장비 마추나,2023-01-10T06:26:08Z,사이꾼들 무과금 어떻게 장비 마추나
0,로스트아크,게임성,[로스트아크] 포켓몬스터로 알아보는 로스트아크의 미래,킹모장 사상 가장 이해안되는 내용.. 제대하고 복학 했을 때 방영 했던거 같은데 암튼 과 신입생 애들 때문에 처음 접 했던 듯;;,2022-02-04T00:58:52Z,킹모장 사상 가장 이해안되는 내용   제대하고 복학 했을 때 방영 했던거 같은데 암튼 과 신입생 애들 때문에 처음 접 했던 듯  
0,로스트아크,사운드,[로스트아크] LOA ON - 그대 기억 하나요? 공연｜LOST ARK,what a banger of a song,2022-09-24T16:15:29Z,what a banger of a song
0,메이플,운영,리부트 아케인 극추옵 날먹해버리기ㅋㅋㅋㅋㅋ 이게 된다고?! [메이플스토리/명훈],정가하다가 뭐임? 있는 말이야?,2023-06-07T11:32:44Z,정가하다가 뭐임  있는 말이야 
0,로스트아크,조작,[로스트아크] 스마일게이트RPG는 충분히 잘하고 있다,리니지 해보시징...돈안쓰면 사냥터가 안바뀌는 마술...,2022-03-26T16:11:36Z,리니지 해보시징   돈안쓰면 사냥터가 안바뀌는 마술   
0,메이플,운영,"[메이플] 손가락은 4개인데 이벤트링은 12개? 이벤트링 선택 및 💪티어 정리 가이드🚀 (1티어,2티어, 3티어,특수반지)",혹시 그럼 테네브리스 링 어웨이크링 이렇게 두개는 착용이 가능한가요?,2023-10-25T08:08:14Z,혹시 그럼 테네브리스 링 어웨이크링 이렇게 두개는 착용이 가능한가요 
0,로스트아크,무소속,[로스트아크] 어둠군단장 '카멘' 시네마틱 트레일러 | 4K UHD,카단 애정 카단 애정 카단 애정 카단 애정 카단 애정 카단 애정 카단 애정 카단 애정 카단 애정 카단 애정 카단 애정 카단 애정 카단 애정 카단 애정 카단 애정 카단 애정,2023-10-24T16:06:43Z,카단 애정 카단 애정 카단 애정 카단 애정 카단 애정 카단 애정 카단 애정 카단 애정 카단 애정 카단 애정 카단 애정 카단 애정 카단 애정 카단 애정 카단 애정 카단 애정
0,메이플,BM,[메이플] 메창이 추천하는 링크스킬 육성순서!,마 정리해놓은거 좋았다. 핵심만뽑아먹었다,2023-10-20T13:58:52Z,마 정리해놓은거 좋았다  핵심만뽑아먹었다
0,배틀그라운드,BM,사이가 환불해달라 한 분들 다 들어와 보이소 l 배그홈쇼핑,사장님 잠수유저를 미끼로 써서 잡았어야죠,2020-08-26T07:31:23Z,사장님 잠수유저를 미끼로 써서 잡았어야죠
0,검은사막,그래픽,[검은사막 모바일] 당신이 진짜로 원하던 커스터마이징  (BDM Official launch TV ad - Character customization),제발 서버좀 많이 만들어서 서버좀 않터지게 해주세요..,2018-02-22T10:26:35Z,제발 서버좀 많이 만들어서 서버좀 않터지게 해주세요  
0,배틀그라운드,그래픽,실제 에일리vs인게임 에일리 이모트 댄스배틀💃 배틀그라운드에서 에일리 콜라보 스킨을 만나보세요!,구독 안 누르고 뭐해요~,2023-03-24T04:52:16Z,구독 안 누르고 뭐해요 
0,로스트아크,무소속,90일 되니 소리내면서 웃기 시작하는 아기 로아 | Baby starts laughing out loud on the 90 days,천사가 여기 있네요^^♡,2023-05-24T12:14:43Z,천사가 여기 있네요   
0,메이플,사운드,[메이플스토리 세르니움 BGM] 세르니움 성지 : The Holy Land,기존 메이플과는 분위기가 딴판인 이질적 브금이지만 이것도 이것대로 나름 신선하다는 느낌을 줌. 애초에 세르니움 모티브를 생각하면 잘 어울리기도 하고,2023-05-23T00:01:18Z,기존 메이플과는 분위기가 딴판인 이질적 브금이지만 이것도 이것대로 나름 신선하다는 느낌을 줌  애초에 세르니움 모티브를 생각하면 잘 어울리기도 하고
0,메이플,BM,검환불 쓰려는 본주님들은 보세요 [메이플],칠흑VS제네무기 추옵 고민하는 본주님들에 관한 얘기일 뿐웬만하면 아케인 같은 곳에 던져서 극추옵 파는 것이 좋습니다ㅎㅎ,2023-02-12T10:57:15Z,칠흑VS제네무기 추옵 고민하는 본주님들에 관한 얘기일 뿐 웬만하면 아케인 같은 곳에 던져서 극추옵 파는 것이 좋습니다ㅎㅎ
0,로스트아크,게임성,로스트아크 빠른 렙업을 위한 팁!!,첫번째 아크를 얻게되는 루테란 왕의 무덤을 4인 파티로 매칭돌려서 깨시면 깨는데 20분도 안걸리는데 한번 깰때마다 15만에 가까운 경험치줍니다 메인퀘만큼 효율적,2018-11-26T23:32:35Z,첫번째 아크를 얻게되는 루테란 왕의 무덤을 4인 파티로 매칭돌려서 깨시면 깨는데 20분도 안걸리는데 한번 깰때마다 15만에 가까운 경험치줍니다 메인퀘만큼 효율적
0,메이플,게임성,*메이플스토리 스타포스* 강화 시스템을 마크 PVP에 적용시킨다면!?,깔수 님 이랑 꼬에유 님 는 PVP 자라 는 거간캥 요,2023-08-04T02:18:38Z,깔수 님 이랑 꼬에유 님 는 PVP 자라 는 거간캥 요
0,로스트아크,조작,떠오르는 혐오 직업 1순위[로스트아크],모든 소서가 저렇진 않습니다..ㅠ,2023-05-26T06:54:48Z,모든 소서가 저렇진 않습니다  
0,메이플,운영,[메이플스토리 맑음] 메이플 패션위크 이벤트! 11년 만에 풀리는 극소수 희귀 캐시템 + 신규 패키지 다수 + 역대 의상 128종 리뷰 / 메이플 패션위크 이벤트 완벽 정리,블랙빈 안대 쿠폰2개에요,2023-10-28T19:23:22Z,블랙빈 안대 쿠폰2개에요
0,메이플,운영,[메이플스토리 맑음] 메이플 한글날 이벤트 9일차 공략 (갓을 쓴 사람 + 힌트 NPC 위치 / 보셨나요? 우리의 한글 사랑 9일차 문제 정답 / 메이플 2023 한글날 이벤트),일렉스 자주보러가네,2023-10-16T16:03:17Z,일렉스 자주보러가네
0,리니지,게임성,역대급 렙업속도 실화😱!? 금쪽 같은 성장 가이드⚡ #리니지 #성장가이드,92렙까지 접속만 해도 렙업 시켜준다고 해도 그 다음에 필드 나오면 리니지에서 방관하고 있는 무차별 썰자때문에 하루에도 대여섯번씩 죽으면 평생 92렙임.,2022-05-13T06:34:19Z,92렙까지 접속만 해도 렙업 시켜준다고 해도 그 다음에 필드 나오면 리니지에서 방관하고 있는 무차별 썰자때문에 하루에도 대여섯번씩 죽으면 평생 92렙임 
0,신의탑,무소속,신의탑 랭킹 100위 이내 예상되는 하이랭커 정리[설정상 인물들까지],공방에들은 랭킹에 오르진 않았을거같은 느낌...?,2021-02-06T19:24:45Z,공방에들은 랭킹에 오르진 않았을거같은 느낌    
0,신의탑,무소속,[신의탑M : 위대한 여정]새해 복 많이 받으세요!,수고가많으시내빨리좀나와라,2022-03-17T07:55:07Z,수고가많으시내빨리좀나와라
0,메이플,조작,"여러분의 직업 결정을 도와드립니다 [메이플스토리, 페이지]",IC 하이퍼 스커 줬는데 이 영상을 인제보다니....주옥됬네,2023-07-12T13:58:54Z,IC 하이퍼 스커 줬는데 이 영상을 인제보다니    주옥됬네
0,로스트아크,BM,로스트아크 과금이 고민이십니까?,난 그래서 아바타만 지르지~~!! 이쁜게 최고야,2021-09-13T08:39:15Z,난 그래서 아바타만 지르지     이쁜게 최고야
0,리니지,조작,[리니지2M] 직업 클래스 변신 다 알려드림 / 디용TV,2년전에했다가 복귀했는데 매직캐논말고 오브같은 기존직업으로는 클체를 영원히 할수없나요?,2022-12-06T12:13:03Z,2년전에했다가 복귀했는데 매직캐논말고 오브같은 기존직업으로는 클체를 영원히 할수없나요 
0,검은사막,무소속,[검은사막] 육도류 간지! 각성 닌자를 육성해보았다.,잘봤습니다!! 각닌 콤보 영상도....,2022-06-02T12:20:04Z,잘봤습니다   각닌 콤보 영상도    
0,메이플,그래픽,신규 캐릭터 '카인' 미친 보스레이드! 역대급 캐릭 등장 꼭 보세요ㄷㄷ [메이플스토리/명훈],와근데 2D겜에 이런컨이가능하나? 대단하다 진짜,2020-12-31T16:12:09Z,와근데 2D겜에 이런컨이가능하나  대단하다 진짜
0,신의탑,무소속,신의탑 '군단장보다 강한 하이랭커 24명' 정리,썸네일에 왜 아크랩터가있죠???,2021-09-27T18:33:47Z,썸네일에 왜 아크랩터가있죠   
0,제2의나라,게임성,유물전장을 통해 예상해 본 '제2의 나라'가 추구하는 매출 방향성,더시섭은 메카 우악 악몽까지 도는즁 랭커버스 넘 감사함 ㅎㅎㅎ 어디갈지 알려주기까지 하심,2021-07-03T23:09:02Z,더시섭은 메카 우악 악몽까지 도는즁 랭커버스 넘 감사함 ㅎㅎㅎ 어디갈지 알려주기까지 하심
0,제2의나라,운영,드디어ㅠㅠ 대규모 업데이트 드가즈아!!ㅣ제2의 나라,항상 라이브 챙겨보지는 못하지만 모든 라이브 다시보기나 영상들 시간 날 때마다 돌려보고 있습니다. 항상 화이팅하시길 바랍니다,2022-01-27T10:48:23Z,항상 라이브 챙겨보지는 못하지만 모든 라이브 다시보기나 영상들 시간 날 때마다 돌려보고 있습니다  항상 화이팅하시길 바랍니다
0,리니지,운영,[렌] [리니지M] 드래곤 슬레이어 도끼질 모션 패치로 비주얼 핵상타!! 겁나게 이쁘네요 ㅋㅋㅋ 드슬 광전사를 위한 패치! [캐릭어때] 天堂m LineageM,로엔그린이나 고쳐라 좀 ㅠ,2020-10-17T00:51:35Z,로엔그린이나 고쳐라 좀 
0,로스트아크,그래픽,내장그래픽으로 로아 각종 컨텐츠 해보기,그래도 60프레임은 나와줘야.... 글카 꽂는게 나을듯,2022-11-02T16:16:39Z,그래도 60프레임은 나와줘야     글카 꽂는게 나을듯
0,배틀그라운드,운영,배그 본계정 아이디 해킹당했습니다..,죄없는 사람을 왜 해킹해...,2020-08-16T04:31:56Z,죄없는 사람을 왜 해킹해   
0,검은사막,조작,[검은사막M] 대검 타격감 쩐다! 버서커 최신판 스킬가이드 영상,엌~;;눈물의  감격 ㅠㅠ고맙습니다디스트로이어 도 좀..지금  부캐작중인데요역시  탄투빨~♡,2019-05-28T01:59:00Z,엌    눈물의  감격  고맙습니다 디스트로이어 도 좀   지금  부캐작중인데요 역시  탄투빨  
0,메이플,조작,메이플 본캐 윈브 근황 (#1-2) 보스 레이드 [메이플스토리 파원],지금까지 키운 카루타 직업군에 대한 순위를 메겨주셨으면 좋겠습니다. 영상 제작해도 재밌을거 같아요!! 1.2위만 살짝 댓글로 공개좀 해주세요ㅠㅠ,2020-08-12T03:28:06Z,지금까지 키운 카루타 직업군에 대한 순위를 메겨주셨으면 좋겠습니다  영상 제작해도 재밌을거 같아요   1 2위만 살짝 댓글로 공개좀 해주세요
0,검은사막,그래픽,(검은사막M) 🔴캐릭터 티어 총정리 TOP15  💠심각한 밸런스 붕괴] Ver2023-11-11,별튜브님 영상은 오래 봤는데 구독은 이제야 하네요 감사합니다 잘보고 갑니다,2023-11-11T17:16:03Z,별튜브님 영상은 오래 봤는데 구독은 이제야 하네요 감사합니다 잘보고 갑니다
0,신의탑,무소속,신의탑 '쿤가문' 리뷰[10가문 시리즈],내용들이 이제 가물가물하네요....,2021-01-18T16:14:12Z,내용들이 이제 가물가물하네요    
0,메이플,조작,기술적 한계로 곧 삭제되는 메이플 직업,차라리 리마스터를 해주지,2023-06-05T00:05:46Z,차라리 리마스터를 해주지
0,검은사막,운영,"검은사막│각성 매화 밸런스 패치, 반가운 상향 소식 정리",구독이 왜 취소됐지 ㅡㅡ  좋은정보  감사합니다,2022-07-06T09:22:19Z,구독이 왜 취소됐지 ㅡㅡ  좋은정보  감사합니다
0,리니지,BM,"리니지M: ""6개월""동안 ""최소""10억이상 과금.. 얼마나 변했을까?!",에휴 돈만 쓰는 게임,2023-06-16T08:12:25Z,에휴 돈만 쓰는 게임
0,메이플,게임성,"""205레벨""인데 ""주스텟 1.5""면... 대체 무슨 템을 낀것일까... / 어디보스까지 되는지 궁금하다 하시네요...!! / 제국구조대!!(메이플스토리)",레벨215 플위 주텟3.0 인데 제템 진단이랑 보스 보고싶네요 제가 컨이 너무 안좋아서ㅜㅜ,2021-09-21T11:04:54Z,레벨215 플위 주텟3 0 인데 제템 진단이랑 보스 보고싶네요 제가 컨이 너무 안좋아서
0,신의탑,사운드,신의탑 ost 스트레이키즈 top 댓글모음,이거 들을 때마다 너무 잘어울려서 웹툰쪽에서 준 건줄 알고 만든 건줄 몰랐는데... 진짜 애들 이해력 레전드 어떻게 이렇게 곡을 잘 만들지... ♡,2023-04-23T08:15:30Z,이거 들을 때마다 너무 잘어울려서 웹툰쪽에서 준 건줄 알고 만든 건줄 몰랐는데    진짜 애들 이해력 레전드 어떻게 이렇게 곡을 잘 만들지     
0,리니지,BM,리니지m 리세마라 캐릭 무조건 이걸로 하세요. 무소과금 미세 팁!  lineagem 天堂m,말을. 기분 뭐하게하네.... 180방이하는. 무소과금이냐,2023-04-01T13:33:01Z,말을  기분 뭐하게하네     180방이하는  무소과금이냐
0,검은사막,무소속,"[검은사막BDO, Black Desert Online] - 한달동안 강화안하고 돈을 모아봤습니다",형 정가말고 초콜렛은?ㅎㅎ,2022-02-16T15:46:17Z,형 정가말고 초콜렛은 ㅎㅎ
0,리니지,운영,리니지M 인사이드 방송 5분 핵심 정리! 리니지 망하겠는데?ㄷㄷ (암기 리부트/마스터 통합) 天堂M LineageM,1년후: 유일급 다음으로 우주급을 내놓겠습니다. 유일급 2장으로 도전 가능..,2023-11-08T19:24:36Z,1년후  유일급 다음으로 우주급을 내놓겠습니다  유일급 2장으로 도전 가능  
