labels,동영상 제목,댓글,댓글 작성일,PRO
0,신의탑 새로운세계 바캉스 이벤트 교환 뭐부터 어떤걸 해야하나? 이벤트 하기전 꼭 보세요! [TOWER OF GOD NEW WORLD],천장에서 처음에 비올레 나와서 에반 없어서 다시 돌려서 성인 쿤 나왔어요 ㅠㅠ,2023-08-16T15:12:25Z,천장에서 처음에 비올레 나와서 에반 없어서 다시 돌려서 성인 쿤 나왔어요 ㅠㅠ
0,신의탑 새로운세계 바뀐 무과금 1티어 등급표 공략 [사키엘TV],세븐나이츠2? 신의탑이 아니구요?,2023-08-18T15:19:45Z,세븐나이츠2  신의탑이 아니구요 
0,신의탑 새로운세계 무소과금 1티어 등급표 총정리 이거보고 뽑으세요!![TOWER OF GOD NEW WORLD],화련 하츠랑 같이 딜러 신급에 넣어도 될정도로 강합니다. 같은 전투력 하츠 보다 딜이 훨씬 더 잘나와요. 주의할점이 전용무기 2렙이 필수라서 초반부터 키우기에는 부적절합니다.,2023-08-12T08:16:33Z,화련 하츠랑 같이 딜러 신급에 넣어도 될정도로 강합니다  같은 전투력 하츠 보다 딜이 훨씬 더 잘나와요  주의할점이 전용무기 2렙이 필수라서 초반부터 키우기에는 부적절합니다 
0,신의탑 '비선별인원' 인물리뷰 몰아보기[하이랭커 1위~4위]ㅣ2022.ver,우렉은 사실 처음 탑에 들어왔을때 탑을 오르는 조건으로 진짜힘을 봉인하는 제약을 받은게아닐까..그래서 펜타미넘보다 순위낮은거에 불만도 갖고 견원지간이라는 말도나오고..,2022-02-18T11:20:19Z,우렉은 사실 처음 탑에 들어왔을때 탑을 오르는 조건으로 진짜힘을 봉인하는 제약을 받은게아닐까  그래서 펜타미넘보다 순위낮은거에 불만도 갖고 견원지간이라는 말도나오고  
0,신의탑 '비선별인원' 인물리뷰 몰아보기[하이랭커 1위~4위]ㅣ2022.ver,"문득 이런생각이 들었는데요
비 선별인원이라 불리는것은
문을 직접 열고 들어온것만이 아닌
탑 바깥에서 온자들을 가리키는데요
탑 바깥에서 태어난 자들에게 무언가
있는거겠죠
근데 밤을 보면 분명 직접 문을 열었고
탑 바깥에서 온것은 사실이지만
사실 태어난곳은 탑 안에서 태어났죠
그 혈통은 비선별인원 2명.
그렇다면 아도리 자하드나 엔 자하드 역시
부모가 모두 비선별 인원이기에
밤처럼 특별한 힘이 있기에 쎈것같음
뒷북이면 ㅈㅅ",2022-05-22T06:07:00Z,문득 이런생각이 들었는데요 비 선별인원이라 불리는것은 문을 직접 열고 들어온것만이 아닌 탑 바깥에서 온자들을 가리키는데요 탑 바깥에서 태어난 자들에게 무언가 있는거겠죠 근데 밤을 보면 분명 직접 문을 열었고 탑 바깥에서 온것은 사실이지만 사실 태어난곳은 탑 안에서 태어났죠 그 혈통은 비선별인원 2명  그렇다면 아도리 자하드나 엔 자하드 역시 부모가 모두 비선별 인원이기에 밤처럼 특별한 힘이 있기에 쎈것같음 뒷북이면 ㅈㅅ
0,신의탑 '비선별인원' 리뷰ㅣ헤돈이 선별하지 않은 자,라헬도 비선별인원 아닌가요??  라헬자기입으로 비선별인원이라 했던적있던데,2022-02-17T10:32:59Z,라헬도 비선별인원 아닌가요    라헬자기입으로 비선별인원이라 했던적있던데
0,신의탑 밤의 강함 완벽분석,제 생각엔 밤의 이름이 스물다섯번째 밤인 이유가 자하드가 밤을 죽이고 스물다섯번째 밤이 지난다음 부활한게 아닐까 싶네요,2020-07-28T09:43:08Z,제 생각엔 밤의 이름이 스물다섯번째 밤인 이유가 자하드가 밤을 죽이고 스물다섯번째 밤이 지난다음 부활한게 아닐까 싶네요
0,신의탑 랭킹과 랭커에 대한 리뷰[하이랭커의 구분],화련해주세요요 2일차,2020-04-25T15:20:56Z,화련해주세요요 2일차
0,신의탑 랭킹 최상위 랭커 1위~19위 정리ㅣ10가주 랭커 활동 기준,"아니 무슨 세력이나 부하들이 영향력이  있는 만화인가?
가주 혼자 어느 가문이라도 혼자가도
가주빼고 싸우면 다 괴멸 이라더만..
뭔 세력이니 뭐니 다 쓰잘..",2022-09-30T14:52:53Z,아니 무슨 세력이나 부하들이 영향력이  있는 만화인가  가주 혼자 어느 가문이라도 혼자가도 가주빼고 싸우면 다 괴멸 이라더만   뭔 세력이니 뭐니 다 쓰잘  
0,신의탑 랭킹 최상위 랭커 1위~19위 정리ㅣ10가주 랭커 활동 기준,썸네일에 십가주들 뒷모습 일러스트 공식이 아니라 팬이 상상으로 그린건데,2022-09-13T12:55:47Z,썸네일에 십가주들 뒷모습 일러스트 공식이 아니라 팬이 상상으로 그린건데
0,신의탑 랭킹 100위 이내 예상되는 하이랭커 정리[설정상 인물들까지],어디였는지는 잘 모르겠지만 화이트 전성기 40위라고 했던 거 같은뎅 아니면 말구염,2020-07-27T14:42:28Z,어디였는지는 잘 모르겠지만 화이트 전성기 40위라고 했던 거 같은뎅 아니면 말구염
0,신의탑 랭킹 100위 이내 예상되는 하이랭커 정리[설정상 인물들까지],"소피아 탄, 켈헬람, 유람 자하드, 헨도 록 글래디메리 자하드, 아낙 자하드도 100위권 이내 아닐까욥.
소피아 탄, 켈헬람 : 원로
유람 자하드 : 쪽빛칠월의 전 주인
헨도 록 글래디메리 : 
아낙 자하드 : 초록 삼월의 전 주인",2020-07-29T06:25:13Z,소피아 탄  켈헬람  유람 자하드  헨도 록 글래디메리 자하드  아낙 자하드도 100위권 이내 아닐까욥  소피아 탄  켈헬람   원로 유람 자하드   쪽빛칠월의 전 주인 헨도 록 글래디메리    아낙 자하드   초록 삼월의 전 주인
0,신의탑 둥지전쟁 이후 간략 '줄거리 요약',천하제일 신부대회 엔도르시누나 눈에 불키고 깨안치러 오는거 기정사실일까요 ㅋㅋㅋㅋㅋㅋㅋ,2023-02-26T09:20:07Z,천하제일 신부대회 엔도르시누나 눈에 불키고 깨안치러 오는거 기정사실일까요 ㅋㅋㅋㅋㅋㅋㅋ
0,신의탑 '데이비드 호크니' 인물리뷰[밤의 두 번째 길잡이],신의탑은 도대체 언제 연재할까요...,2021-03-01T04:23:42Z,신의탑은 도대체 언제 연재할까요   
0,신의탑 ost 스트레이키즈 top 댓글모음,썸네일 이용복 ㄹㅇ 미춋다,2023-04-20T22:31:08Z,썸네일 이용복 ㄹㅇ 미춋다
0,신의탑 3부 90화 리뷰ㅣ화이트가 드디어 해냈다ㅣ밤각성,밤이 아주 최후반부에 엑시즈를 쓰지 않을까요? 물론 제 상상이겠지만요,2021-10-12T09:21:52Z,밤이 아주 최후반부에 엑시즈를 쓰지 않을까요  물론 제 상상이겠지만요
0,신의탑 3부 121화 리뷰ㅣ10가주의 목적,어항이 없는 곳에서 이정도의 수둔을?!,2022-05-23T18:28:18Z,어항이 없는 곳에서 이정도의 수둔을  
0,신의탑 3부 119화 리뷰ㅣ군단장이 10가주에게 하는말,"야스라챠가 트로이메라이에게 욕박고 살아남으면, 랭킹 안올라가려나?

이건, 아무나 할 수 없는 일인데?",2022-05-01T14:54:18Z,야스라챠가 트로이메라이에게 욕박고 살아남으면  랭킹 안올라가려나   이건  아무나 할 수 없는 일인데 
0,신의탑 3군주 인물리뷰[최상위 하이랭커들],몇화에 나와요 3군주들??,2022-01-31T21:38:45Z,몇화에 나와요 3군주들  
0,신의탑 10가주 리뷰 2022.ver ㅣ분열선언 이후 정리,친구가 웹툰은 다 씹덕이라네요,2022-03-09T00:32:04Z,친구가 웹툰은 다 씹덕이라네요
0,신의탑 10가주 리뷰 2022.ver ㅣ분열선언 이후 정리,먼옛날 자하드와 함께 탑에 오르다 자하드가 그만 올라가겠다 할때 짐10가주들은 다 자하드편이었다고 나오는데 과연 정말 진심으로 자하드편이었던걸까요 125층 올라가는 열쇠가 우리의 예상과는 다른 어떤 이를테면 아를렌이 열쇠였던가 그게 지금 밤이 열쇠라던가 이런 설정이라면 일단 자하드편은 들었지만  다시 열쇠가 될수있는 밤이 나타낫을때 의견이 갈라지는건 아닐까 뇌피셜입니다,2022-06-15T15:03:59Z,먼옛날 자하드와 함께 탑에 오르다 자하드가 그만 올라가겠다 할때 짐10가주들은 다 자하드편이었다고 나오는데 과연 정말 진심으로 자하드편이었던걸까요 125층 올라가는 열쇠가 우리의 예상과는 다른 어떤 이를테면 아를렌이 열쇠였던가 그게 지금 밤이 열쇠라던가 이런 설정이라면 일단 자하드편은 들었지만  다시 열쇠가 될수있는 밤이 나타낫을때 의견이 갈라지는건 아닐까 뇌피셜입니다
0,신의탑 10가주 리뷰 2022.ver ㅣ분열선언 이후 정리,먼옛날 자하드와 함께 탑에 오르다 자하드가 그만 올라가겠다 할때 짐10가주들은 다 자하드편이었다고 나오는데 과연 정말 진심으로 자하드편이었던걸까요 125층 올라가는 열쇠가 우리의 예상과는 다른 어떤 이를테면 아를렌이 열쇠였던가 그게 지금 밤이 열쇠라던가 이런 설정이라면 일단 자하드편은 들었지만  다시 열쇠가 될수있는 밤이 나타낫을때 의견이 갈라지는건 아닐까 뇌피셜입니다,2022-06-15T15:03:59Z,먼옛날 자하드와 함께 탑에 오르다 자하드가 그만 올라가겠다 할때 짐10가주들은 다 자하드편이었다고 나오는데 과연 정말 진심으로 자하드편이었던걸까요 125층 올라가는 열쇠가 우리의 예상과는 다른 어떤 이를테면 아를렌이 열쇠였던가 그게 지금 밤이 열쇠라던가 이런 설정이라면 일단 자하드편은 들었지만  다시 열쇠가 될수있는 밤이 나타낫을때 의견이 갈라지는건 아닐까 뇌피셜입니다
0,신의탑 10가주 '로포비아 트로이메라이' 인물리뷰,미물좌... 요새 자꾸 미물들이 기어오르는데 참아주는 자비로운 가주,2022-08-09T12:17:54Z,미물좌    요새 자꾸 미물들이 기어오르는데 참아주는 자비로운 가주
0,신의탑 100위권 하이랭커 포인트 정리[작중&작가 오피셜],"야마가 야스라챠한테 털린거는 예전에 걸어놓은 주술 때문에 자기자신을 폭행하고
그래서 진거지 주술이 안걸렷으면 그렇게 쳐발리진않았을거같은데 그런데 그걸로 슬레이어가 군단장한태 안된다고 확정짓는건 아닌듯",2020-05-31T14:06:50Z,야마가 야스라챠한테 털린거는 예전에 걸어놓은 주술 때문에 자기자신을 폭행하고 그래서 진거지 주술이 안걸렷으면 그렇게 쳐발리진않았을거같은데 그런데 그걸로 슬레이어가 군단장한태 안된다고 확정짓는건 아닌듯
0,신의탑 10 가문 설명 모음집 1080P,로포비아 가주 그림은 본편에 나왔습니다  알피네가 설명하는 부분에 부리미관련 얘기할 때 가주의 모습이 등장합니다!,2018-07-31T11:19:21Z,로포비아 가주 그림은 본편에 나왔습니다  알피네가 설명하는 부분에 부리미관련 얘기할 때 가주의 모습이 등장합니다 
0,'신의 탑: 새로운 세계' 리세마라 방법 및 추천 캐릭터,자하드나 에반 어린쿤을 추천드려요 여러분,2023-08-13T04:26:06Z,자하드나 에반 어린쿤을 추천드려요 여러분
0,신의 탑 신캐 쿤 에드안 드디어 출시!! + 이벤트 소식&업뎃후 꼭 하셔야하는 것들 | 신의 탑 새로운 세계,신의탑 접으신건가여,2023-09-28T06:59:13Z,신의탑 접으신건가여
0,신의 탑 BGM 아카펠라 ver. 🎮🎤 이왜진!?!! #신의탑 #새로운세계 #TOGNW,맨왼쪽분ㅇ누구?,2023-06-25T15:09:54Z,맨왼쪽분ㅇ누구 
0,신의 탑 BGM 아카펠라 ver. #신의탑 #새로운세계 #넷마블,준범아....,2023-10-07T15:46:17Z,준범아    
0,"신림동 유봉훈 vs 상도동 이상호, 누가 더 좋밥인가 | 피온재판 | 피파온라인4",죄송합니다 모든여러분들 죄송합니다,2023-05-28T14:34:27Z,죄송합니다 모든여러분들 죄송합니다
0,신규직업 '천인'의 기술을 소개합니다! [바람의나라: 연] 🌟,이번 급속도약 700까지인가?,2023-03-13T06:09:10Z,이번 급속도약 700까지인가 
0,"신규 클래스, 우사 전투영상｜검은사막",개이뿌덩,2023-09-26T20:47:55Z,개이뿌덩
0,신규 영수 청금어는 흑마룡과 뭐가 다를까? + 방생의 진실 | 바람의나라 연,"사냥용 물어봤을때 해결은되었는데용
피저랑 피저관은 공통이면은 만약 불정
수넣었으면 3개중에 하나가 랜덤으로
나오는건가요?? 사냥용으로는 어떤정
수를 쓰면되는건지도 궁금합니당",2023-06-05T02:55:08Z,사냥용 물어봤을때 해결은되었는데용 피저랑 피저관은 공통이면은 만약 불정 수넣었으면 3개중에 하나가 랜덤으로 나오는건가요   사냥용으로는 어떤정 수를 쓰면되는건지도 궁금합니당
0,신규 빠칭코 떴다!!!! 본캐 몸빵으로 현질했다!! 확률검증 FC온라인 피파4,그러면 이번에 소과금은 패키지를 까야할까요 존버를해야할까요 고민인네요...,2023-11-04T08:16:35Z,그러면 이번에 소과금은 패키지를 까야할까요 존버를해야할까요 고민인네요   
0,신규 맵 비켄디(Vikendi) 공식 트레일러 - CG 편 | 배틀그라운드,피색깔 검은색으로 하려면 흑색맹인가요?,2019-08-18T15:42:40Z,피색깔 검은색으로 하려면 흑색맹인가요 
0,시청자도 알아버린 뿌엥이 타격감,뭔 게임임?,2023-10-07T01:07:01Z,뭔 게임임 
0,시즌8: The Sanhok Tapes | 배틀그라운드,6:12 짱구 과자 맛있겠다,2020-08-04T06:50:07Z,6 12 짱구 과자 맛있겠다
0,스팀에서 스마트 커스터마이징으로 난리난 게임에 오버워치 캐릭터를 넣어봤습니다 ㅋㅋㅋ,ㅎ호ㅓㅗㅗ,2021-09-18T10:01:59Z,ㅎ호ㅓㅗㅗ
0,스팀에서 스마트 커스터마이징으로 난리난 게임에 오버워치 캐릭터를 넣어봤습니다 ㅋㅋㅋ,제발 이 게임에서는 핵이 없기를!,2021-09-18T10:30:38Z,제발 이 게임에서는 핵이 없기를 
1,"추억의 피파온라인2 노래, 트랜스픽션 명곡 모음",피파2 접속하자마자 선수 딱 나오면서 헤이!!하고 시작하는 GO는 잊을 수가 없다,2023-07-04T03:41:05Z,피파2 접속하자마자 선수 딱 나오면서 헤이  하고 시작하는 GO는 잊을 수가 없다
0,스팀에서 동접자 1위를 달성한 한국 게임 [워헤이븐],"▶흑열전구 디스코드 게임 커뮤니티 : https://discord.gg/wUx9mdhZTk

영상에서 다루지 못한 이야기나
게임을 좋아하는 사람들끼리 교류하기 위해
디스코드 커뮤니티 채널을 하나 만들었습니다 많관부",2023-07-10T12:14:16Z, 흑열전구 디스코드 게임 커뮤니티   https   discord gg wUx9mdhZTk   영상에서 다루지 못한 이야기나  게임을 좋아하는 사람들끼리 교류하기 위해  디스코드 커뮤니티 채널을 하나 만들었습니다 많관부
0,추억의 서먼 몬스터가 이렇게 바뀌었습니다. [리니지 태산군주],리니지 쪼랩들은 어디서 사냥하나요 ?,2020-12-30T06:09:47Z,리니지 쪼랩들은 어디서 사냥하나요  
0,스팀에서 동접자 1위를 달성한 한국 게임 [워헤이븐],"▶흑열전구 디스코드 게임 커뮤니티 : https://discord.gg/wUx9mdhZTk

영상에서 다루지 못한 이야기나
게임을 좋아하는 사람들끼리 교류하기 위해
디스코드 커뮤니티 채널을 하나 만들었습니다 많관부",2023-07-10T12:14:16Z, 흑열전구 디스코드 게임 커뮤니티   https   discord gg wUx9mdhZTk   영상에서 다루지 못한 이야기나  게임을 좋아하는 사람들끼리 교류하기 위해  디스코드 커뮤니티 채널을 하나 만들었습니다 많관부
0,스팀 계정 해킹으로 이메일 바뀌었을때 복구방법,근데 짱꺠들은 어떻게 해킹한거임?,2023-10-17T15:29:58Z,근데 짱꺠들은 어떻게 해킹한거임 
0,스크스 환불해달라 한 분들 다들어와보이소 l 배그홈쇼핑,Sksksksksksk,2021-01-27T02:23:21Z,Sksksksksksk
0,스커 정도면 사냥 좋은 편이지,이번 여름에 나오는 신직업 유출인가요???,2023-05-22T01:58:14Z,이번 여름에 나오는 신직업 유출인가요   
0,슈퍼 모코코 익스프레스 직업 추천 설명회(배경지식 있는 뉴비 + 기존 유저) - 포셔의 로스트아크 설명회,3:02 그렇게 붉은 달이 떴다...,2023-10-27T11:33:37Z,3 02 그렇게 붉은 달이 떴다   
