labels,name,theme,동영상 제목,댓글,댓글 작성일,PRO
0,리니지,BM,[만만] 리니지M 0.0001% 확률를 뚫어버린남자!! 개돼지패키지 인생뽑기,이제 김택진 존되서속보 입니다  윤석열 대통령 게임 도박성 조사 함 이제 끝나서 엔씨소프트 야 잘가 교도소,2022-04-01T09:17:17Z,이제 김택진 존되서 속보 입니다  윤석열 대통령 게임 도박성 조사 함 이제 끝나서 엔씨소프트 야 잘가 교도소
0,제2의나라,BM,[제2의나라] 메인퀘 막히신 무과금 유저분들 꿀팁 필독! 뷰포인트 보물상자 지식작?,이제 나이 먹다 보니 새로운 게임 시도하기가 귀찮고 그러네요 ㅋ,2021-06-11T08:39:17Z,이제 나이 먹다 보니 새로운 게임 시도하기가 귀찮고 그러네요 ㅋ
0,배틀그라운드,BM,배틀그라운드 DMR 무빙샷 누구보다 잘 쏘는 법 헤드샷 확률 100% 향상 [배그 강의],2:39 일반적인 무빙 샷과 영상속 무빙 샷 중 상황에 따라 섞어 쓰시나요? 쓰신다면 두 무빙을 어떤 기준에 따라 둘 중 하나를 쓰시나요?,2023-02-23T16:16:24Z,일반적인 무빙 샷과 영상속 무빙 샷 중 상황에 따라 섞어 쓰시나요  쓰신다면 두 무빙을 어떤 기준에 따라 둘 중 하나를 쓰시나요 
0,로스트아크,조작,"[로스트아크] 내실은 이것부터 해야G! 전투레벨 55, 60 빨리 달성하는 법 총정리 (데미지증가 & 스킬포인트)","이제 막 시작한 로아유저인데 전투레벨,아이템레벨 빨리 올리는 팁 주실수 있을까요...?",2021-12-02T15:33:07Z,이제 막 시작한 로아유저인데 전투레벨 아이템레벨 빨리 올리는 팁 주실수 있을까요    
0,제2의나라,그래픽,넷마블에서 엄청 신경써서 만들었다는 게임!!!!!!그래픽이랑 타격감,이제 신경써서 만든 초고퀄리티 게임 보여주세요,2017-06-25T15:21:16Z,이제 신경써서 만든 초고퀄리티 게임 보여주세요
0,로스트아크,사운드,로스트아크 시네마틱 트레일러 (LOST ARK Cinematic trailer),이제 우리나라도 여론이 바꼈네. 주구장창 인게임만 보여달라고 개떼들처럼 부르짓던 시대에서 게임 기조와 예술성도 함께 보는 분위기로,2023-10-25T05:09:58Z,이제 우리나라도 여론이 바꼈네  주구장창 인게임만 보여달라고 개떼들처럼 부르짓던 시대에서 게임 기조와 예술성도 함께 보는 분위기로
0,리니지,조작,[리니지 원큐] 리니지 최초 99렙 신화검 드렁몰라(김환선) 데미지 미쳤다 . 할 맛 안나네,이제 원큐혼자 남았어 리니지혼자 저랩이고 혼자 고랩이야몹이랑 공성전도하고 밥도무그라,2022-12-28T19:03:55Z,이제 원큐혼자 남았어 리니지 혼자 저랩이고 혼자 고랩이야 몹이랑 공성전도하고 밥도무그라
0,로스트아크,무소속,만드는데만 한 달 걸리는 배 [로아],이제 전설 충치 찾으러 가자,2022-08-20T01:31:20Z,이제 전설 충치 찾으러 가자
0,로스트아크,사운드,오케스트라 온라인 합주로 탄생한.. 로스트아크 게임음악 편곡대회 로스트아크,이쯤에서 한마디 하죠너희 아직도 '그 게임' 하니?,2022-11-19T07:53:43Z,이쯤에서 한마디 하죠 너희 아직도  그 게임  하니 
0,배틀그라운드,BM,R45 환불해달라 한 분들 다들어와보이소 l 배그홈쇼핑,이참에 배그 캐릭터도 파는것도 나쁘지 않...읍,2021-01-25T20:10:36Z,이참에 배그 캐릭터도 파는것도 나쁘지 않   읍
0,메이플,게임성,유저 돈 다 뱉게 생긴 메이플스토리 근황,이후 오히려 게임을 더 많이 하는 사람들이 늘었났다는 붉은 진실...,2023-08-10T01:58:41Z,이후 오히려 게임을 더 많이 하는 사람들이 늘었났다는 붉은 진실   
0,배틀그라운드,운영,"배그 신규 좀비모드 ""굶주린 자들"" 게임 플레이 영상",인게임에서 p90들고 시작하는 사람도 있던데 어떻게 얻는걸까요? ㅠㅠ,2023-10-29T07:56:34Z,인게임에서 p90들고 시작하는 사람도 있던데 어떻게 얻는걸까요  
0,제2의나라,조작,"【제2의나라】골드 모으는 방법 TOP7 + 개꿀사냥터 공개 [방랑상인, 암시장, 토벌]",자동사냥 파티할때 파티로 하면 뭐 안좋다했는데 어느분이 파티끼리 사냥하면 좋나요??,2021-06-24T12:33:00Z,자동사냥 파티할때 파티로 하면 뭐 안좋다했는데 어느분이 파티끼리 사냥하면 좋나요  
0,제2의나라,BM,[4화] 무과금으로 제2의나라를 하자: 강화 편 -1부-,인벤토리 너무 심각하게 적어서 접은 게임.,2022-09-06T15:58:23Z,인벤토리 너무 심각하게 적어서 접은 게임 
0,배틀그라운드,조작,극한직업 극한스트리머 - 돈미새 [배틀그라운드],인트로바꺼주세요 목소리조같음초딩새기들,2019-02-22T09:50:04Z,인트로바꺼주세요 목소리조같음초딩새기들
0,로스트아크,조작,[로스트아크] 스커 1위의 한방 데미지! 부뼈 제압 없이 9억딜? (w.항상그놈),일격스커 한방딜 꼽을때 성대님 표정 웃기네요 짤로 만들어도될듯 뒤에 인트로..,2022-10-24T06:19:03Z,일격스커 한방딜 꼽을때 성대님 표정 웃기네요 짤로 만들어도될듯 뒤에 인트로  
0,로스트아크,사운드,"[로스트아크｜OST] 쇠락의 군주 일리아칸 (Monarch of Debilitation, Illiakan) / LOST ARK Official Soundtrack",일리아칸 브금도 사운드트랙에 넣어주세요ㅠㅠ,2023-07-06T00:20:50Z,일리아칸 브금도 사운드트랙에 넣어주세요
0,리니지,조작,[리니지M] 엔씨소프트 리니지 시리즈 최초 레퍼럴 시스템 도입? 형들의 생각은 어떤가요? 설마 리니지M에도 똑같은 시스템이 나오는건 아니겠죠? (리니지W 엠버서더 시스템),일반유저 후원 받는 비제이들이 사냥터 통제하는 엿같은 시스템 ㅋㅋㅋㅋ,2023-10-13T10:49:08Z,일반유저 후원 받는 비제이들이 사냥터 통제하는 엿같은 시스템 ㅋㅋㅋㅋ
0,메이플,운영,『메이플 2023년도 추석 이벤트』 네가 알던 코인샵이 아냐! [메이플스토리 리부트 / 햄군님],장신구 10렙에서 명장찍으려면 원래 하던 루트대로 명장찍으면되나요??,2023-09-21T15:23:46Z,장신구 10렙에서 명장찍으려면 원래 하던 루트대로 명장찍으면되나요  
0,로스트아크,운영,[로아] 이번 패치로 '핫딜샵'이라는 신기능이 생겼다고?? 모르면 후회하는「로요일 패치내역」-2분 정리-,ㅈㄴ 카드팩 배틀아이템상자 이딴거 팔거같음,2023-05-24T10:54:56Z,ㅈㄴ 카드팩 배틀아이템상자 이딴거 팔거같음
0,로스트아크,그래픽,[로스트아크] 단발 여신 애니츠 커마 파일/ 제작법 공유 1탄,재배포안되나요?ㅠㅠ 이거보고 캐릭만들었는데 닫혀있었다니ㅠ,2022-10-13T11:57:07Z,재배포안되나요  이거보고 캐릭만들었는데 닫혀있었다니
0,리니지,게임성,[리니지스토리] (7) 오만의탑 이야기 그리고 마지막 황태자 프린테사,자기전에 마루목소리 자장가,2020-06-08T14:39:30Z,자기전에 마루목소리 자장가
0,검은사막,조작,모바일 신작!! 검은사막 모바일 31렙 위치 플레이!! 스킬 타격감 지린다,자동 사냥이 싫으면 자동사냥을 끄면 되는거고 직장인들은 게임 어떻게 하라고 자동사냥 빼라 마라임,2018-03-01T03:06:56Z,자동 사냥이 싫으면 자동사냥을 끄면 되는거고 직장인들은 게임 어떻게 하라고 자동사냥 빼라 마라임
0,메이플,사운드,"공부할 때, 자기 전에, 재획할 때 듣기 좋은 메이플스토리 명곡 BGM 36선 피아노 모음 Maplestory BGM 36 song Piano Compilation",자동으로 귀에 마법쓰면서 타닥타닥소리나면서 꾸에엥 하면서 죽는환청이 들려요.,2023-07-11T02:56:30Z,자동으로 귀에 마법쓰면서  타닥타닥소리나면서  꾸에엥 하면서 죽는환청이 들려요 
0,제2의나라,조작,//제2의나라// 사냥하다가 멈추는 이유? 사냥 설정 노하우와 왕국 훈련장 최대로 활용!,자막 깜빡했네 ..0:55 자동사냥팁4:00 왕국 훈련장6:00 에필로그,2021-07-08T01:39:07Z,자막 깜빡했네    0 55 자동사냥팁 4 00 왕국 훈련장 6 00 에필로그
0,메이플,사운드,[자작도트] 두근두근 신캐 도트는 어떨까?!/메이플스토리 신규캐릭터 자작도트❤,자막에 배경이 생겼네요!그림도 잘그리고 노래도 잘 만들고 도트도 잘찍고 슨생님...너무 사기 아닙니까... 흑흑,2021-06-20T05:21:26Z,자막에 배경이 생겼네요  그림도 잘그리고 노래도 잘 만들고 도트도 잘찍고 슨생님   너무 사기 아닙니까    흑흑
0,로스트아크,게임성,[로스트아크] PVP 초보자라면 하시기전에 꼭 보시고 시작하세요 꿀팁 6가지,저 이제 렙 30인데 pvp할라면 렙 몇까지 찍어야하나요?,2022-08-02T20:40:42Z,저 이제 렙 30인데 pvp할라면 렙 몇까지 찍어야하나요 
0,로스트아크,게임성,로스트아크 슬레이어 pvp  경쟁전 마스터 달성,잘 봤습니다~ 버서커랑 슬레이어 pvp 난이도 뭐가 더 쉬울까요?,2023-06-19T13:39:04Z,잘 봤습니다  버서커랑 슬레이어 pvp 난이도 뭐가 더 쉬울까요 
0,로스트아크,운영,"[한국어 자막] 일본 로스트아크 CM, 이 세계는 청춘같다. ロストアークCM「この世界は、青春みたいだ。」",잠깐보이는 게임 내 폰트나 이런것들도 그렇고 광고도그렇고 로컬라이징 엄청 잘했네  뭔가 일본스러운 광고인데 독특한게아닌 빠져들게 만드는 광고 ㄹㅇ,2022-01-06T01:54:17Z,잠깐보이는 게임 내 폰트나 이런것들도 그렇고 광고도그렇고 로컬라이징 엄청 잘했네  뭔가 일본스러운 광고인데 독특한게아닌 빠져들게 만드는 광고 ㄹㅇ
0,신의탑,게임성,신의탑 세계관 3부까지 총정리[간단 요약],장기웹툰이라 웹툰 정주행하기도 빡센데스토리도 복잡해서 한번 뇌빼고보면 또 다시봐야해서 입문하기 힘든데이런영상있어서 정주행에 도움이됐네요,2021-07-24T14:41:43Z,장기웹툰이라 웹툰 정주행하기도 빡센데 스토리도 복잡해서 한번 뇌빼고보면  또 다시봐야해서 입문하기 힘든데 이런영상있어서 정주행에 도움이됐네요
0,검은사막,그래픽,[검은사막] - 에그밥의 직접 키워보는 시즌 가이드 #1 메디아까지 정복하기,"저 혹시 신규유저인데 아침의나라 선택 해도 되나요? 영상 안보고 아침의나라 선택해서 하는데,,, 제 캐릭 망캐 되는거에요?",2023-08-19T12:15:50Z,저 혹시 신규유저인데 아침의나라 선택 해도 되나요  영상 안보고 아침의나라 선택해서 하는데    제 캐릭 망캐 되는거에요 
0,메이플,BM,최종데미지 상향 『제논 1위』 보스체험!!!! 극딜 2번 = 보스 컷ㄷㄷ;; [메이플스토리/명훈],장비만해도 현금 몇억은 나갔겠다....,2022-02-04T14:25:01Z,장비만해도 현금 몇억은 나갔겠다    
0,리니지,그래픽,10억을 쓰셨다구요?? ㅁㅊ법사 사냥 ㄷㄷ 개쩌네..ㅣ카라 리니지m  lineagem 天堂m,재산이얼마나되실까 캐릭보다 재산이부럽가,2023-03-25T13:37:55Z,재산이얼마나되실까 캐릭보다 재산이부럽가
0,신의탑,그래픽,신의탑 새로운세계 상점 공방스토어 공략 가이드 매일 이것 꼭 사야 됩니다! [TOWER OF GOD NEW WORLD],저랩 캐릭터 증복 되면 돌파석 받자마요 그거 돌파한계 안하고 다른데에 쓸수 있나요??,2023-11-05T20:31:28Z,저랩 캐릭터 증복 되면 돌파석 받자마요 그거 돌파한계 안하고 다른데에 쓸수 있나요  
0,메이플,조작,진짜 가만히 서서 사냥하는 직업이 나타났습니다 ㄷㄷ [메이플스토리/명훈],저 정도 스펙 되니까 사냥도 편한거지 어디서 약팔고 ㅈㄹ이야 턱주가리 ㅅㄲㄱ,2023-10-18T22:06:16Z,저 정도 스펙 되니까 사냥도 편한거지 어디서 약팔고 ㅈㄹ이야 턱주가리 ㅅㄲㄱ
0,리니지,BM,리니지 환불가능법 개정안 발의(게임산업법) | 센터로드TV,저번에 이상헌 의원도 저런 비슷한 법안 내다가 문체부 장관이 기각하지 않았나요...? 장관은 게임 잘 모르고 아예 기업 편만 강하게 들던데,2022-04-29T17:04:21Z,저번에 이상헌 의원도 저런 비슷한 법안 내다가 문체부 장관이 기각하지 않았나요     장관은 게임 잘 모르고 아예 기업 편만 강하게 들던데
0,리니지,BM,"""현금 수십억"" 들어간다는 리니지 과연 얼마 써야 할까? [태산군주]",저게 게임이냐 도박이냐 ㅡ.ㅡ,2023-07-11T20:06:51Z,저게 게임이냐 도박이냐 ㅡ ㅡ
0,배틀그라운드,조작,이제는 고통을 즐깁니다 ㅎㅎ.. +핵사냥 [배틀그라운드 로자르],2:45 저격한놈 닉넴 왼쪽 그놈 아이템 위에 ~의 아이템. 에 나옴ㅋ,2020-12-27T01:35:26Z,저격한놈 닉넴 왼쪽 그놈 아이템 위에  의 아이템  에 나옴ㅋ
0,리니지,운영,"[보물지도][리니지m]혈원계정 4번째 해킹 계정파괴...작위,연금,합성",전설의 5번째 해킹 언제 올라오나요 ㅋㅋ,2023-06-25T05:46:44Z,전설의 5번째 해킹 언제 올라오나요 ㅋㅋ
0,리니지,운영,안타라스 레이드!! 운영자 메티스의 깜짝 등장!!! [리니지 태산군주] 泰山君主 Lineage 天堂,저는 10년 전쯤에 숨겨진계곡에서 레벨11 기사로 사냥하고있는데 메티스가 풀업해주고 가더라구요 ㅋㅋㅋ,2018-12-06T13:39:37Z,저는 10년 전쯤에 숨겨진계곡에서 레벨11 기사로 사냥하고있는데 메티스가 풀업해주고 가더라구요 ㅋㅋㅋ
0,배틀그라운드,그래픽,배틀그라운드 프레임 올라가는 설정? 다이렉트11 향상. 다이렉트12. 상세한 비교 벤치 설명. 배틀그라운드 최적화,저는 다렉11향상 쓰면 인게임에서 끊겨요 ㅠㅠ,2021-12-25T11:39:17Z,저는 다렉11향상 쓰면 인게임에서 끊겨요 
0,메이플,BM,[이슈] 메이플스토리 『변동확률 의혹』 논란 정리,"저는 현재 270 칼리 매일 핑크빈 잡으면서 블빈마 노림 근데 하이퍼버닝(245) 주간보스 도니까 노말, 카오스 둘다블민마 뜸. 그리고아카이럼잡으니 도미도뜸..",2023-08-19T05:38:02Z,저는 현재 270 칼리 매일 핑크빈 잡으면서 블빈마 노림 근데 하이퍼버닝 245  주간보스 도니까 노말  카오스 둘다블민마 뜸  그리고아카이럼잡으니 도미도뜸  
0,로스트아크,게임성,레벨 각인 보석 만큼 매우 중요한것 [로스트아크],"저도 로아 시작한지 5달만에 레이드 돌아서 비아 풀각, 발탄 4각!!",2022-12-31T03:45:55Z,저도 로아 시작한지 5달만에 레이드 돌아서 비아 풀각  발탄 4각  
0,신의탑,BM,[신의탑 : 새로운 세계] 진짜 도움되는 무과금분들을 위한 찐 꿀팁,전투력이왜이렇게 딸리나요 스플은없는데 레벨25 4만입니다 4스테이지를못가요,2023-07-31T02:16:18Z,전투력이왜이렇게 딸리나요 스플은없는데 레벨25 4만입니다 4스테이지를못가요
0,배틀그라운드,운영,내 배그 계정에 뭔 짓을 한거야..,저도 배그 접었는데 해킹시도 많이 하네요 (오늘도 했음),2022-06-05T13:12:38Z,저도 배그 접었는데 해킹시도 많이 하네요  오늘도 했음 
0,배틀그라운드,운영,배그 계정 해킹당했습니다. 꼭 보세요.,저도 배그 해킹당했는데... 비번 바꾸는 법을 몰라요..ㅠㅠ,2020-05-16T02:21:02Z,저도 배그 해킹당했는데    비번 바꾸는 법을 몰라요  
0,로스트아크,무소속,원정대300 고인물이 무자본 뉴비가 된다면? [로스트아크] #무자본육성1화,점핑없이 하는 컨텐츠는 없나요..ㅠ 로생 3주차 모콩콩인데 1460에서 강화 한번 누르기가 너무 무서워여.. 그래서 내실하면서 골드 축적중이에요ㅠㅠ,2023-05-04T04:35:44Z,점핑없이 하는 컨텐츠는 없나요   로생 3주차 모콩콩인데 1460에서 강화 한번 누르기가 너무 무서워여   그래서 내실하면서 골드 축적중이에요
0,로스트아크,그래픽,로아 접습니다 그 이유는,"전 그래서 딱 에포나 채울 정도로만 함ㅋㅋㅋ 수목금 3캐릭 카던, 토일월 3캐릭 카던에 가토 한 캐릭만 돌려주면 에포나 다 참ㅋㅋ",2023-10-31T00:40:21Z,전 그래서 딱 에포나 채울 정도로만 함ㅋㅋㅋ 수목금 3캐릭 카던  토일월 3캐릭 카던에 가토 한 캐릭만 돌려주면 에포나 다 참ㅋㅋ
